departamento_id,departamento_nombre,provincia_id,provincia_nombre,anio,semanas_epidemiologicas,evento_nombre,grupo_edad_id,grupo_edad_desc,cantidad_casos
42,GENERAL SAN MARTÍN,14,Córdoba,2020,6,Enfermedad tipo influenza (ETI),9,25 a 34,1
42,GENERAL SAN MARTÍN,14,Córdoba,2020,6,Enfermedad tipo influenza (ETI),13,>= a 75,1
7,COMUNA 7,2,CABA,2020,1,Neumonía (sin especificar),11,45 a 64,1
7,COMUNA 7,2,CABA,2020,1,Neumonía (sin especificar),13,>= a 75,1
7,COMUNA 7,2,CABA,2020,1,Neumonía (sin especificar),17,Edad Sin Esp.,2
7,COMUNA 7,2,CABA,2020,1,Enfermedad tipo influenza (ETI),7,15 a 19,2
3,COMUNA 3,2,CABA,2020,9,Enfermedad tipo influenza (ETI),9,25 a 34,1
63,RAMÓN LISTA,34,Formosa,2021,15,Enfermedad tipo influenza (ETI),12,65 a 74,3
63,RAMÓN LISTA,34,Formosa,2021,15,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
63,RAMÓN LISTA,34,Formosa,2021,15,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,3
63,RAMÓN LISTA,34,Formosa,2021,15,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,3
63,RAMÓN LISTA,34,Formosa,2021,16,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),7,15 a 19,1
91,OBERÁ,54,Misiones,2021,49,Enfermedad tipo influenza (ETI),10,35 a 44,2
91,OBERÁ,54,Misiones,2021,49,Enfermedad tipo influenza (ETI),13,>= a 75,3
28,CATRILÓ,42,La Pampa,2021,42,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
21,COLÓN,14,Córdoba,2020,12,Neumonía (sin especificar),9,25 a 34,1
21,COLÓN,14,Córdoba,2020,12,Neumonía (sin especificar),11,45 a 64,1
595,OLAVARRÍA,6,Buenos Aires,2020,19,Neumonía (sin especificar),11,45 a 64,2
595,OLAVARRÍA,6,Buenos Aires,2020,19,Enfermedad tipo influenza (ETI),7,15 a 19,1
595,OLAVARRÍA,6,Buenos Aires,2020,19,Enfermedad tipo influenza (ETI),9,25 a 34,3
595,OLAVARRÍA,6,Buenos Aires,2020,19,Enfermedad tipo influenza (ETI),10,35 a 44,1
329,GENERAL LAS HERAS,6,Buenos Aires,2020,7,Enfermedad tipo influenza (ETI),3,12 a 23 m,2
35,GENERAL PEDERNERA,74,San Luis,2020,10,Neumonía (sin especificar),12,65 a 74,1
35,GENERAL PEDERNERA,74,San Luis,2020,10,Neumonía (sin especificar),13,>= a 75,1
35,GENERAL PEDERNERA,74,San Luis,2020,10,Enfermedad tipo influenza (ETI),9,25 a 34,3
77,LA CALDERA,66,Salta,2020,8,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,2
77,LA CALDERA,66,Salta,2020,8,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,1
77,LA CALDERA,66,Salta,2020,8,Enfermedad tipo influenza (ETI),8,20 a 24,1
77,LA CALDERA,66,Salta,2020,8,Enfermedad tipo influenza (ETI),9,25 a 34,4
77,LA CALDERA,66,Salta,2020,8,Enfermedad tipo influenza (ETI),11,45 a 64,2
77,LA CALDERA,66,Salta,2020,8,Enfermedad tipo influenza (ETI),12,65 a 74,4
28,CAPITAL,54,Misiones,2021,35,Enfermedad tipo influenza (ETI),3,12 a 23 m,13
35,CHAMICAL ,46,La Rioja,2020,10,Enfermedad tipo influenza (ETI),8,20 a 24,19
35,CHAMICAL ,46,La Rioja,2020,10,Enfermedad tipo influenza (ETI),9,25 a 34,11
35,CHAMICAL ,46,La Rioja,2020,10,Enfermedad tipo influenza (ETI),10,35 a 44,8
35,CHAMICAL ,46,La Rioja,2020,10,Enfermedad tipo influenza (ETI),11,45 a 64,5
35,CHAMICAL ,46,La Rioja,2020,10,Enfermedad tipo influenza (ETI),12,65 a 74,2
49,LAS HERAS,50,Mendoza,2020,3,Neumonía (sin especificar),5,5 a 9,1
140,SAN FERNANDO,22,Chaco,2020,16,Enfermedad tipo influenza (ETI),4,2 a 4,1
140,SAN FERNANDO,22,Chaco,2020,16,Enfermedad tipo influenza (ETI),8,20 a 24,1
49,LAS HERAS,50,Mendoza,2020,6,Neumonía (sin especificar),4,2 a 4,1
49,AZUL,6,Buenos Aires,2021,20,Neumonía en pacientes internados,12,65 a 74,4
49,AZUL,6,Buenos Aires,2021,20,Neumonía en pacientes internados,13,>= a 75,5
105,SAN RAFAEL,50,Mendoza,2021,40,Enfermedad tipo influenza (ETI),3,12 a 23 m,2
105,SAN RAFAEL,50,Mendoza,2021,40,Enfermedad tipo influenza (ETI),4,2 a 4,4
105,SAN RAFAEL,50,Mendoza,2021,40,Enfermedad tipo influenza (ETI),5,5 a 9,2
105,SAN RAFAEL,50,Mendoza,2021,40,Enfermedad tipo influenza (ETI),7,15 a 19,1
105,SAN RAFAEL,50,Mendoza,2021,40,Enfermedad tipo influenza (ETI),10,35 a 44,2
105,SAN RAFAEL,50,Mendoza,2021,41,Enfermedad tipo influenza (ETI),5,5 a 9,3
105,SAN RAFAEL,50,Mendoza,2021,41,Enfermedad tipo influenza (ETI),6,10 a 14,2
63,MARCOS JUÁREZ,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,3,12 a 23 m,1
63,MARCOS JUÁREZ,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,4,2 a 4,2
63,MARCOS JUÁREZ,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,6,10 a 14,1
63,MARCOS JUÁREZ,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,10,35 a 44,4
63,MARCOS JUÁREZ,14,Córdoba,2021,30,Neumonía en pacientes ambulatorios,11,45 a 64,1
882,ZÁRATE ,6,Buenos Aires,2021,33,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
882,ZÁRATE ,6,Buenos Aires,2021,33,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
882,ZÁRATE ,6,Buenos Aires,2021,33,Enfermedad tipo influenza (ETI),4,2 a 4,2
882,ZÁRATE ,6,Buenos Aires,2021,33,Enfermedad tipo influenza (ETI),5,5 a 9,3
126,CAMPANA,6,Buenos Aires,2020,18,Neumonía (sin especificar),11,45 a 64,2
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,47,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,47,Enfermedad tipo influenza (ETI),4,2 a 4,1
371,GENERAL SAN MARTÍN,6,Buenos Aires,2021,47,Neumonía (sin especificar),8,20 a 24,1
49,CAPITAL,10,Catamarca,2021,45,Enfermedad tipo influenza (ETI),5,5 a 9,2
14,BERMEJO,22,Chaco,2021,46,Neumonía en pacientes ambulatorios,4,2 a 4,1
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),1,< 6 m,3
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),2,6 a 11 m,6
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),3,12 a 23 m,9
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),4,2 a 4,10
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),5,5 a 9,6
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),6,10 a 14,2
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),7,15 a 19,1
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),8,20 a 24,2
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),9,25 a 34,3
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),10,35 a 44,4
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),11,45 a 64,5
63,SAN PEDRO,38,Jujuy,2021,47,Enfermedad tipo influenza (ETI),12,65 a 74,8
7,ANTA,66,Salta,2020,19,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
7,ANTA,66,Salta,2020,19,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,1
7,ANTA,66,Salta,2020,19,Enfermedad tipo influenza (ETI),6,10 a 14,1
7,ANTA,66,Salta,2020,19,Enfermedad tipo influenza (ETI),7,15 a 19,1
28,CAPITAL,54,Misiones,2020,7,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
28,CAPITAL,54,Misiones,2020,7,Enfermedad tipo influenza (ETI),5,5 a 9,1
28,CAPITAL,54,Misiones,2020,7,Enfermedad tipo influenza (ETI),6,10 a 14,1
28,CAPITAL,54,Misiones,2020,7,Enfermedad tipo influenza (ETI),10,35 a 44,1
21,GODOY CRUZ,50,Mendoza,2020,7,Enfermedad tipo influenza (ETI),7,15 a 19,1
140,SAN FERNANDO,22,Chaco,2020,9,Enfermedad tipo influenza (ETI),7,15 a 19,1
140,SAN FERNANDO,22,Chaco,2020,9,Enfermedad tipo influenza (ETI),9,25 a 34,2
14,CAPITAL,14,Córdoba,2021,50,Neumonía en pacientes internados,3,12 a 23 m,1
14,CAPITAL,14,Córdoba,2021,50,Neumonía en pacientes internados,12,65 a 74,2
14,CAPITAL,14,Córdoba,2021,50,Neumonía en pacientes internados,13,>= a 75,4
98,RÍO CUARTO,14,Córdoba,2021,17,Enfermedad tipo influenza (ETI),5,5 a 9,1
98,RÍO CUARTO,14,Córdoba,2021,17,Enfermedad tipo influenza (ETI),9,25 a 34,1
98,RÍO CUARTO,14,Córdoba,2021,17,Neumonía (sin especificar),13,>= a 75,1
56,LA CAPITAL,74,San Luis,2021,37,Enfermedad tipo influenza (ETI),1,< 6 m,3
56,LA CAPITAL,74,San Luis,2021,37,Enfermedad tipo influenza (ETI),4,2 a 4,4
56,LA CAPITAL,74,San Luis,2021,37,Enfermedad tipo influenza (ETI),5,5 a 9,2
568,MORÓN,6,Buenos Aires,2021,26,Neumonía en pacientes internados,1,< 6 m,1
568,MORÓN,6,Buenos Aires,2021,26,Neumonía en pacientes internados,5,5 a 9,1
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),2,6 a 11 m,3
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),3,12 a 23 m,8
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),4,2 a 4,21
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),5,5 a 9,23
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),6,10 a 14,21
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),7,15 a 19,15
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),8,20 a 24,14
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),9,25 a 34,24
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),10,35 a 44,26
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),11,45 a 64,18
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Enfermedad tipo influenza (ETI),13,>= a 75,3
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Neumonía (sin especificar),2,6 a 11 m,1
28,LAGO ARGENTINO,78,Santa Cruz,2021,42,Neumonía (sin especificar),5,5 a 9,1
147,SANTA MARÍA,14,Córdoba,2021,35,Neumonía (sin especificar),11,45 a 64,4
147,SANTA MARÍA,14,Córdoba,2021,35,Neumonía (sin especificar),13,>= a 75,1
140,SAN JUSTO,14,Córdoba,2020,17,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
140,SAN JUSTO,14,Córdoba,2020,17,Enfermedad tipo influenza (ETI),5,5 a 9,1
21,COMANDANTE FERNÁNDEZ,22,Chaco,2020,18,Enfermedad tipo influenza (ETI),8,20 a 24,1
21,COMANDANTE FERNÁNDEZ,22,Chaco,2020,18,Enfermedad tipo influenza (ETI),10,35 a 44,1
56,JÁCHAL,70,San Juan,2020,19,Neumonía (sin especificar),5,5 a 9,1
140,SAN FERNANDO,22,Chaco,2020,9,Enfermedad tipo influenza (ETI),9,25 a 34,1
560,MORENO,6,Buenos Aires,2020,5,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
560,MORENO,6,Buenos Aires,2020,5,Neumonía (sin especificar),5,5 a 9,1
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),2,6 a 11 m,1
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),3,12 a 23 m,3
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),4,2 a 4,4
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),5,5 a 9,4
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),6,10 a 14,3
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),7,15 a 19,2
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),8,20 a 24,2
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),9,25 a 34,1
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),10,35 a 44,1
63,RAMÓN LISTA,34,Formosa,2021,41,Enfermedad tipo influenza (ETI),11,45 a 64,1
63,RAMÓN LISTA,34,Formosa,2021,41,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,1
217,CHASCOMÚS,6,Buenos Aires,2021,44,Enfermedad tipo influenza (ETI),7,15 a 19,2
5,COMUNA 5,2,CABA,2021,49,Enfermedad tipo influenza (ETI),4,2 a 4,1
5,COMUNA 5,2,CABA,2021,49,Enfermedad tipo influenza (ETI),6,10 a 14,1
140,SAN FERNANDO,22,Chaco,2021,42,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
140,SAN FERNANDO,22,Chaco,2021,42,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,8
140,SAN FERNANDO,22,Chaco,2021,42,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,5
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),3,12 a 23 m,6
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),4,2 a 4,14
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),5,5 a 9,16
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),6,10 a 14,25
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),7,15 a 19,7
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),8,20 a 24,6
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),9,25 a 34,13
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),10,35 a 44,17
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),11,45 a 64,8
28,LAGO ARGENTINO,78,Santa Cruz,2020,10,Enfermedad tipo influenza (ETI),12,65 a 74,2
203,CORONEL SUÁREZ,6,Buenos Aires,2020,10,Enfermedad tipo influenza (ETI),6,10 a 14,1
203,CORONEL SUÁREZ,6,Buenos Aires,2020,10,Enfermedad tipo influenza (ETI),11,45 a 64,1
21,BARILOCHE,62,Río Negro,2021,28,Enfermedad tipo influenza (ETI),4,2 a 4,1
21,BARILOCHE,62,Río Negro,2021,29,Enfermedad tipo influenza (ETI),8,20 a 24,1
70,SANTA BÁRBARA,38,Jujuy,2020,6,Enfermedad tipo influenza (ETI),7,15 a 19,1
560,MORENO,6,Buenos Aires,2020,11,Enfermedad tipo influenza (ETI),8,20 a 24,1
161,ROBLES,86,Santiago del Estero,2020,1,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,6
42,GENERAL ROCA,62,Río Negro,2020,7,Enfermedad tipo influenza (ETI),5,5 a 9,2
42,GENERAL ROCA,62,Río Negro,2020,7,Enfermedad tipo influenza (ETI),7,15 a 19,2
42,GENERAL ROCA,62,Río Negro,2020,7,Enfermedad tipo influenza (ETI),9,25 a 34,1
42,GENERAL ROCA,62,Río Negro,2020,7,Enfermedad tipo influenza (ETI),11,45 a 64,3
42,GENERAL ROCA,62,Río Negro,2020,7,Enfermedad tipo influenza (ETI),13,>= a 75,2
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),2,6 a 11 m,4
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),3,12 a 23 m,4
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),4,2 a 4,1
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),5,5 a 9,4
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),6,10 a 14,2
84,PARANÁ,30,Entre Ríos,2020,10,Enfermedad tipo influenza (ETI),7,15 a 19,3
98,VINCHINA,46,La Rioja,2021,9,Neumonía (sin especificar),5,5 a 9,1
70,LA PAZ,30,Entre Ríos,2021,9,Enfermedad tipo influenza (ETI),10,35 a 44,1
70,LA PAZ,30,Entre Ríos,2021,9,Enfermedad tipo influenza (ETI),11,45 a 64,2
70,LA PAZ,30,Entre Ríos,2021,9,Enfermedad tipo influenza (ETI),12,65 a 74,1
70,LA PAZ,30,Entre Ríos,2021,10,Enfermedad tipo influenza (ETI),5,5 a 9,2
70,LA PAZ,30,Entre Ríos,2021,10,Enfermedad tipo influenza (ETI),9,25 a 34,2
49,CAPITAL,86,Santiago del Estero,2021,27,Enfermedad tipo influenza (ETI),4,2 a 4,1
49,CAPITAL,86,Santiago del Estero,2021,27,Enfermedad tipo influenza (ETI),9,25 a 34,2
49,CAPITAL,86,Santiago del Estero,2021,27,Enfermedad tipo influenza (ETI),12,65 a 74,1
49,CAPITAL,86,Santiago del Estero,2021,28,Enfermedad tipo influenza (ETI),4,2 a 4,1
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),4,2 a 4,6
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),5,5 a 9,5
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),6,10 a 14,1
14,GENERAL ALVEAR,50,Mendoza,2021,39,Enfermedad tipo influenza (ETI),7,15 a 19,1
28,CONESA,62,Río Negro,2020,8,Enfermedad tipo influenza (ETI),8,20 a 24,3
28,CONESA,62,Río Negro,2020,8,Enfermedad tipo influenza (ETI),12,65 a 74,2
105,VICTORIA,30,Entre Ríos,2020,8,Enfermedad tipo influenza (ETI),5,5 a 9,2
105,VICTORIA,30,Entre Ríos,2020,8,Enfermedad tipo influenza (ETI),6,10 a 14,1
105,VICTORIA,30,Entre Ríos,2020,8,Enfermedad tipo influenza (ETI),7,15 a 19,1
105,VICTORIA,30,Entre Ríos,2020,8,Enfermedad tipo influenza (ETI),12,65 a 74,3
105,VICTORIA,30,Entre Ríos,2020,8,Enfermedad tipo influenza (ETI),13,>= a 75,3
147,CARLOS CASARES,6,Buenos Aires,2020,9,Enfermedad tipo influenza (ETI),9,25 a 34,1
147,CARLOS CASARES,6,Buenos Aires,2020,9,Enfermedad tipo influenza (ETI),10,35 a 44,2
119,TUNUYÁN,50,Mendoza,2021,34,Neumonía en pacientes ambulatorios,13,>= a 75,2
119,TUNUYÁN,50,Mendoza,2021,34,Neumonía en pacientes internados,4,2 a 4,2
119,TUNUYÁN,50,Mendoza,2021,34,Neumonía en pacientes internados,12,65 a 74,2
14,GENERAL ALVEAR,50,Mendoza,2021,46,Neumonía en pacientes internados,4,2 a 4,1
14,GENERAL ALVEAR,50,Mendoza,2021,44,Neumonía en pacientes internados,11,45 a 64,3
84,LIBERTADOR GENERAL SAN MARTÍN,22,Chaco,2021,23,Enfermedad tipo influenza (ETI),8,20 a 24,1
7,CALAMUCHITA,14,Córdoba,2020,15,Enfermedad tipo influenza (ETI),6,10 a 14,1
7,CALAMUCHITA,14,Córdoba,2020,15,Enfermedad tipo influenza (ETI),11,45 a 64,1
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),1,< 6 m,1
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),2,6 a 11 m,4
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),3,12 a 23 m,8
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),4,2 a 4,19
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),5,5 a 9,16
217,CHASCOMÚS,6,Buenos Aires,2020,12,Enfermedad tipo influenza (ETI),6,10 a 14,14
63,LUJÁN DE CUYO,50,Mendoza,2020,2,Neumonía (sin especificar),4,2 a 4,1
609,PEHUAJÓ,6,Buenos Aires,2020,7,Enfermedad tipo influenza (ETI),11,45 a 64,2
609,PEHUAJÓ,6,Buenos Aires,2020,7,Enfermedad tipo influenza (ETI),12,65 a 74,1
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),3,12 a 23 m,1
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),4,2 a 4,2
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),6,10 a 14,4
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),7,15 a 19,2
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),9,25 a 34,2
7,AMBATO,10,Catamarca,2020,9,Enfermedad tipo influenza (ETI),11,45 a 64,6
98,SAN MARTÍN,50,Mendoza,2020,8,Enfermedad tipo influenza (ETI),3,12 a 23 m,2
98,SAN MARTÍN,50,Mendoza,2020,8,Enfermedad tipo influenza (ETI),4,2 a 4,2
98,SAN MARTÍN,50,Mendoza,2020,8,Enfermedad tipo influenza (ETI),5,5 a 9,3
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),8,20 a 24,1
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),9,25 a 34,2
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),10,35 a 44,1
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),11,45 a 64,1
35,PATIÑO,34,Formosa,2021,22,Enfermedad tipo influenza (ETI),12,65 a 74,1
14,CAPITAL,14,Córdoba,2021,41,Neumonía (sin especificar),1,< 6 m,1
14,CAPITAL,14,Córdoba,2021,41,Neumonía (sin especificar),3,12 a 23 m,4
14,CAPITAL,14,Córdoba,2021,41,Neumonía (sin especificar),4,2 a 4,5
14,CAPITAL,14,Córdoba,2021,41,Neumonía (sin especificar),5,5 a 9,1
14,CAPITAL,14,Córdoba,2021,41,Neumonía (sin especificar),6,10 a 14,1
14,CAPITAL,14,Córdoba,2021,41,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,25
14,CAPITAL,14,Córdoba,2021,41,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,7
15,CONCORDIA,30,Entre Ríos,2021,30,Enfermedad tipo influenza (ETI),4,2 a 4,2
15,CONCORDIA,30,Entre Ríos,2021,30,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,1
98,SAN MARTÍN,50,Mendoza,2021,51,Enfermedad tipo influenza (ETI),6,10 a 14,1
98,RÍO CUARTO,14,Córdoba,2020,18,Enfermedad tipo influenza (ETI),9,25 a 34,1
98,RÍO CUARTO,14,Córdoba,2020,18,Enfermedad tipo influenza (ETI),11,45 a 64,2
91,MAIPÚ,22,Chaco,2020,18,Neumonía (sin especificar),2,6 a 11 m,1
91,MAIPÚ,22,Chaco,2020,18,Neumonía (sin especificar),4,2 a 4,1
113,VILLAGUAY,30,Entre Ríos,2021,27,Neumonía en pacientes ambulatorios,13,>= a 75,3
35,GENERAL PEDERNERA,74,San Luis,2021,46,Neumonía (sin especificar),6,10 a 14,1
35,GENERAL PEDERNERA,74,San Luis,2021,46,Neumonía (sin especificar),9,25 a 34,1
595,OLAVARRÍA,6,Buenos Aires,2021,38,Enfermedad tipo influenza (ETI),10,35 a 44,1
791,TANDIL,6,Buenos Aires,2021,24,Enfermedad tipo influenza (ETI),11,45 a 64,1
21,CAPITAL,18,Corrientes,2020,4,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,2
21,CAPITAL,18,Corrientes,2020,4,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,4
21,CAPITAL,18,Corrientes,2020,4,Bronquiolitis en menores de 2 años (sin especificar),3,12 a 23 m,5
21,CAPITAL,18,Corrientes,2020,4,Neumonía (sin especificar),3,12 a 23 m,1
21,CAPITAL,18,Corrientes,2020,4,Neumonía (sin especificar),6,10 a 14,1
21,CAPITAL,18,Corrientes,2020,4,Neumonía (sin especificar),7,15 a 19,1
28,CONCEPCIÓN,18,Corrientes,2020,18,Enfermedad tipo influenza (ETI),11,45 a 64,3
28,CONCEPCIÓN,18,Corrientes,2020,18,Enfermedad tipo influenza (ETI),12,65 a 74,1
63,BALCARCE,6,Buenos Aires,2020,10,Bronquiolitis en menores de 2 años (sin especificar),1,< 6 m,2
28,CAPITAL,54,Misiones,2021,26,Enfermedad tipo influenza (ETI),1,< 6 m,1
28,CAPITAL,54,Misiones,2021,26,Enfermedad tipo influenza (ETI),2,6 a 11 m,2
28,CAPITAL,54,Misiones,2021,26,Enfermedad tipo influenza (ETI),4,2 a 4,2
28,CAPITAL,54,Misiones,2021,26,Enfermedad tipo influenza (ETI),5,5 a 9,1
28,CAPITAL,54,Misiones,2021,26,Enfermedad tipo influenza (ETI),8,20 a 24,1
28,CAPITAL,54,Misiones,2021,28,Enfermedad tipo influenza (ETI),3,12 a 23 m,2
28,CAPITAL,54,Misiones,2021,28,Enfermedad tipo influenza (ETI),4,2 a 4,1
28,CAPITAL,54,Misiones,2021,28,Enfermedad tipo influenza (ETI),5,5 a 9,1
28,CAPITAL,54,Misiones,2021,28,Enfermedad tipo influenza (ETI),9,25 a 34,1
28,CAPITAL,54,Misiones,2021,29,Enfermedad tipo influenza (ETI),5,5 a 9,1
28,CAPITAL,54,Misiones,2021,29,Enfermedad tipo influenza (ETI),6,10 a 14,1
28,CAPITAL,54,Misiones,2021,29,Enfermedad tipo influenza (ETI),7,15 a 19,1
28,CAPITAL,54,Misiones,2021,29,Enfermedad tipo influenza (ETI),10,35 a 44,2
98,TAFÍ DEL VALLE,90,Tucumán,2021,52,Enfermedad tipo influenza (ETI),6,10 a 14,1
756,SAN ISIDRO,6,Buenos Aires,2021,52,Bronquiolitis en menores de 2 años (sin especificar),2,6 a 11 m,1
21,COMANDANTE FERNÁNDEZ,22,Chaco,2021,29,Enfermedad tipo influenza (ETI),1,< 6 m,1
